Date,Solar Radiation (W/m²),Temperature (°C),Wind Speed (m/s),Humidity (% RH),Surface Temperature (°C)
20130707,25.52,35.41,5.61,48.18,37.43
20130708,25.42,35.6,6.89,45.25,37.87
20130709,25.04,35.88,6.84,43.5,39.0
20130710,25.13,35.59,5.56,42.36,39.18
20130711,24.15,36.34,3.6,38.76,40.92
20130712,18.22,37.46,3.01,34.79,41.79
20130713,22.98,36.57,3.19,38.81,39.69
20130714,26.57,36.38,3.75,41.07,40.88
20130715,25.95,36.17,6.81,43.24,39.3
20130716,25.34,36.17,5.23,41.84,39.42
20130717,24.4,37.33,5.07,38.08,40.77
20130718,24.99,36.76,7.15,40.42,39.51
20130719,23.8,35.35,8.31,44.77,37.47
20130720,22.46,35.68,6.74,43.75,38.43
20130721,22.76,35.39,3.5,44.13,39.02
20130722,25.14,36.42,4.54,41.82,39.82
20130723,24.13,36.91,3.36,40.71,40.89
20130724,25.35,37.46,3.36,39.6,42.34
20130725,21.84,33.94,4.17,59.93,35.14
20130726,21.06,31.85,3.35,69.39,32.97
20130727,10.79,32.32,2.57,62.61,33.92
20130728,21.33,32.59,3.89,60.33,34.65
20130729,20.01,31.52,5.88,61.6,33.63
20130730,25.97,33.28,5.9,56.27,35.99
20130731,25.71,34.23,5.44,50.15,36.72
20130801,20.83,34.08,4.4,50.64,36.58
20130802,23.29,32.17,4.55,61.62,34.2
20130803,23.93,33.43,4.83,54.25,36.45
20130804,19.24,33.29,2.51,53.31,36.83
20130805,22.81,33.02,4.53,53.93,35.78
20130806,24.95,33.54,4.79,47.48,35.87
20130807,23.97,33.32,4.8,49.45,35.84
20130808,24.86,33.85,5.9,49.34,36.49
20130809,24.67,34.0,7.04,49.43,36.77
20130810,21.54,33.63,4.28,50.63,36.94
20130811,14.48,33.56,2.99,51.44,36.54
20130812,18.69,33.28,3.26,53.94,35.85
20130813,19.08,32.83,1.91,59.62,35.09
20130814,10.55,31.58,1.65,65.73,33.38
20130815,9.57,29.67,0.81,71.96,30.22
20130816,21.57,29.82,2.8,70.31,30.93
20130817,23.53,31.7,3.93,56.8,33.08
20130818,23.41,32.61,5.1,52.25,34.4
20130819,23.94,32.77,4.7,49.5,35.12
20130820,24.54,32.76,3.98,47.05,35.28
20130821,24.75,33.45,4.5,46.12,35.68
20130822,25.04,32.88,4.6,51.39,35.54
20130823,24.8,34.14,2.12,43.88,37.24
20130824,23.47,35.32,1.43,40.48,38.9
20130825,23.92,34.67,3.08,45.9,37.86
20130826,24.4,34.29,5.85,47.21,36.51
20130827,25.13,32.57,7.12,50.15,34.51
20130828,24.92,32.1,5.62,49.19,34.28
20130829,25.28,32.14,4.95,50.12,34.39
20130830,24.65,32.25,5.29,49.55,34.47
20130831,24.64,32.49,5.61,49.47,34.47
20130901,24.14,31.9,5.58,48.23,33.9
20130902,24.05,32.01,6.05,47.73,33.92
20130903,24.19,31.95,5.71,46.03,34.03
20130904,24.23,31.57,5.97,47.13,33.53
20130905,24.47,31.34,6.82,45.34,32.95
20130906,24.48,30.96,5.64,45.6,32.9
20130907,24.26,31.36,5.29,47.98,33.48
20130908,23.95,31.58,5.2,47.65,33.85
20130909,24.01,31.91,4.04,44.95,34.33
20130910,24.07,32.32,4.58,41.38,34.29
20130911,23.78,32.56,3.98,38.87,34.56
20130912,23.59,33.65,2.93,36.11,35.81
20130913,21.59,34.69,1.44,33.45,37.15
20130914,22.78,34.55,2.32,34.78,36.69
20130915,23.43,35.0,3.59,33.19,36.76
20130916,23.32,33.96,2.22,34.48,36.55
20130917,22.71,33.75,1.97,33.61,35.95
20130918,22.56,33.72,2.23,31.13,35.53
20130919,23.07,33.38,2.0,27.87,35.03
20130920,23.17,33.49,2.74,25.61,35.07
20130921,23.19,31.99,4.49,44.47,34.07
20130922,20.93,32.05,4.16,56.42,34.22
20130923,17.35,32.63,2.85,51.99,35.38
20130924,20.09,33.12,3.88,49.75,35.16
20130925,20.98,32.92,4.39,49.71,35.06
20130926,17.82,30.72,6.01,59.6,33.0
20130927,20.62,30.77,4.91,60.3,33.09
20130928,19.86,28.19,4.04,69.42,29.47
20130929,21.32,29.65,2.59,59.89,31.04
20130930,16.94,29.71,3.26,59.2,31.68
20131001,19.01,30.87,2.77,53.54,32.91
20131002,19.98,31.2,3.66,51.73,33.32
20131003,20.7,31.33,3.91,51.62,33.3
20131004,20.5,30.88,3.24,49.65,33.25
20131005,20.58,31.16,2.14,43.83,33.44
20131006,20.86,31.88,2.19,40.03,33.79
20131007,19.35,32.53,1.61,39.23,34.65
20131008,18.17,33.18,1.77,38.6,35.19
20131009,17.67,31.25,3.13,51.91,33.18
20131010,19.95,31.99,1.9,45.98,34.51
20131011,18.97,31.94,1.77,43.49,34.33
20131012,16.89,30.16,3.24,49.77,32.24
20131013,18.88,29.48,2.85,45.36,31.38
20131014,19.34,30.2,1.91,42.57,31.59
20131015,19.82,30.4,3.05,34.56,31.41
20131016,19.33,29.97,4.25,39.87,31.1
20131017,18.86,30.01,4.42,37.87,31.14
20131018,19.0,29.43,3.39,32.17,30.39
20131019,19.36,29.21,2.35,20.36,28.88
20131020,19.5,28.69,2.51,24.16,29.24
20131021,19.93,29.23,1.43,19.78,28.99
20131022,20.18,28.52,2.21,23.82,28.44
20131023,19.56,28.54,1.54,28.92,29.23
20131024,19.18,28.18,1.86,23.68,28.49
20131025,17.61,26.57,1.74,25.95,27.02
20131026,17.44,27.33,1.8,24.14,27.14
20131027,18.08,26.59,2.73,20.98,25.89
20131028,18.92,26.9,2.14,15.53,25.06
20131029,18.05,25.38,4.12,34.58,25.97
20131030,17.86,25.92,2.94,39.3,26.77
20131031,16.33,25.77,3.13,39.22,26.99
20131101,15.94,24.03,2.97,27.04,24.99
20131102,16.58,23.2,3.09,25.95,23.64
20131103,16.24,23.13,2.45,25.67,23.81
20131104,15.73,23.35,2.85,27.53,24.03
20131105,14.94,24.36,3.04,30.83,24.79
20131106,8.81,24.47,3.41,35.47,25.36
20131107,12.19,21.1,4.08,53.71,22.3
20131108,14.16,20.37,3.6,49.05,21.3
20131109,14.86,19.85,2.8,44.42,21.15
20131110,16.2,19.87,2.58,37.61,20.42
20131111,16.32,20.84,1.54,29.5,20.1
20131112,16.94,21.5,1.86,25.02,20.94
20131113,17.2,20.16,2.94,28.87,20.85
20131114,16.72,19.96,2.8,24.38,20.34
20131115,15.47,20.0,2.61,25.66,20.42
20131116,14.99,20.84,2.35,25.93,21.14
20131117,15.5,20.71,2.49,28.78,21.04
20131118,15.96,21.65,2.3,28.14,21.37
20131119,16.2,22.66,2.76,25.06,20.86
20131120,16.22,23.09,2.87,21.95,21.46
20131121,15.97,23.69,2.22,19.73,21.81
20131122,15.81,22.7,1.93,22.97,21.69
20131123,15.14,22.34,2.74,32.12,21.52
20131124,15.19,22.72,2.17,28.39,22.5
20131125,15.5,22.39,2.44,30.44,21.99
20131126,15.74,22.89,1.93,27.41,21.93
20131127,15.24,23.73,1.46,24.48,21.8
20131128,15.5,22.34,2.37,26.73,21.96
20131129,15.43,21.72,2.19,31.99,21.79
20131130,15.47,22.64,1.91,27.47,20.84
20131201,15.71,21.91,2.93,24.86,20.22
20131202,15.4,21.42,2.58,22.95,20.45
20131203,14.96,20.25,2.32,22.57,18.96
20131204,14.33,18.99,2.44,28.57,18.84
20131205,14.83,19.98,1.37,25.99,18.6
20131206,14.64,20.9,1.7,21.34,18.12
20131207,14.45,20.64,2.45,20.33,18.82
20131208,14.66,20.04,2.41,22.53,18.63
20131209,14.35,18.55,2.28,28.93,18.61
20131210,14.73,18.92,2.7,32.88,18.95
20131211,14.46,19.36,2.68,33.63,19.87
20131212,13.92,18.85,2.05,37.47,18.8
20131213,14.06,18.7,3.44,41.13,18.14
20131214,14.95,19.43,4.08,34.66,18.77
20131215,15.04,20.2,2.69,36.97,19.45
20131216,14.85,20.51,1.31,37.28,19.39
20131217,13.44,21.0,1.01,30.34,19.43
20131218,13.02,19.16,2.37,32.2,18.3
20131219,11.71,15.19,3.44,33.66,15.02
20131220,11.21,13.93,2.92,24.68,13.95
20131221,10.27,13.16,2.99,30.12,13.41
20131222,4.97,12.77,3.15,31.75,12.9
20131223,11.18,12.02,3.09,37.75,12.16
20131224,14.26,13.16,2.84,29.7,12.51
20131225,14.84,14.04,2.36,23.73,12.77
20131226,14.85,13.39,2.66,24.19,12.78
20131227,15.44,13.02,2.95,19.12,12.04
20131228,15.47,13.16,2.03,16.54,11.17
20131229,15.17,11.96,2.61,16.72,11.1
20131230,14.62,10.86,3.27,18.6,10.61
20131231,14.24,9.08,3.82,14.8,9.22
20140101,15.52,8.41,4.26,23.0,8.36
20140102,15.04,9.82,3.07,29.07,9.15
20140103,15.38,12.23,2.05,17.76,10.44
20140104,14.88,14.05,2.09,13.49,12.28
20140105,14.88,13.78,2.16,12.68,11.76
20140106,15.65,13.61,2.41,15.83,11.86
20140107,14.55,13.51,3.51,18.52,13.4
20140108,11.03,14.04,5.08,29.19,14.52
20140109,14.66,12.01,4.0,46.43,12.74
20140110,13.02,11.75,3.76,43.39,12.31
20140111,15.19,11.88,3.07,41.1,11.88
20140112,14.9,13.22,1.98,30.2,13.07
20140113,12.35,14.41,2.63,26.33,14.28
20140114,14.02,13.92,3.38,34.01,14.12
20140115,15.04,14.3,2.99,36.95,13.89
20140116,15.7,14.08,2.78,39.19,14.02
20140117,12.13,13.82,3.51,41.04,14.46
20140118,11.28,13.54,2.65,47.7,14.16
20140119,11.69,14.0,4.32,54.39,14.44
20140120,12.89,14.24,2.79,53.62,14.57
20140121,12.67,15.88,3.49,50.12,16.3
20140122,12.72,15.12,2.94,45.35,15.51
20140123,13.29,15.42,3.0,41.89,14.99
20140124,11.64,13.57,2.53,56.93,14.32
20140125,15.0,15.63,2.13,41.93,15.46
20140126,16.82,17.7,1.83,27.87,17.18
20140127,17.12,17.89,2.56,26.41,17.35
20140128,15.6,17.76,2.28,27.39,17.95
20140129,16.78,18.75,2.34,27.05,18.64
20140130,17.51,19.16,2.62,24.66,19.0
20140131,17.07,18.12,3.29,28.87,18.68
20140201,15.14,18.56,3.81,31.31,18.82
20140202,12.22,19.06,2.42,34.37,19.8
20140203,15.45,18.66,3.32,32.54,18.38
20140204,16.03,18.3,2.34,39.3,19.43
20140205,15.42,18.72,3.06,42.27,19.91
20140206,14.91,19.9,5.25,46.08,20.38
20140207,12.3,17.48,4.06,48.95,19.79
20140208,19.32,14.8,3.84,23.66,16.46
20140209,19.8,13.81,2.5,18.42,14.61
20140210,16.28,14.73,3.19,14.96,14.94
20140211,19.58,15.28,2.79,14.34,15.44
20140212,19.48,14.77,4.32,19.72,15.67
20140213,16.19,16.04,5.13,23.92,16.84
20140214,18.18,17.0,3.66,25.75,17.92
20140215,17.88,16.48,3.02,21.84,17.38
20140216,19.22,16.87,2.67,23.14,17.62
20140217,20.16,17.81,1.84,22.38,18.14
20140218,20.59,18.82,2.62,15.41,17.96
20140219,19.82,19.6,2.8,14.56,18.76
20140220,20.03,20.08,1.49,14.32,19.81
20140221,18.6,19.49,3.15,22.2,19.79
20140222,19.23,16.82,3.87,41.0,18.38
20140223,20.47,16.44,3.76,29.22,17.68
20140224,19.15,17.44,3.13,23.9,18.44
20140225,20.31,18.22,3.62,24.33,19.2
20140226,19.78,19.48,4.13,23.27,20.57
20140227,14.27,19.93,4.55,24.37,21.11
20140228,19.46,19.11,4.18,37.99,20.84
20140301,20.95,19.34,1.28,31.62,21.55
20140302,20.76,19.71,3.04,26.69,21.32
20140303,9.09,19.75,3.96,34.94,20.44
20140304,18.78,20.57,2.53,32.88,22.92
20140305,20.36,20.76,3.52,35.15,23.04
20140306,21.17,21.33,2.83,35.47,23.7
20140307,20.68,22.57,2.64,28.95,25.0
20140308,22.15,23.58,2.93,25.8,25.74
20140309,20.32,24.85,2.31,25.35,25.9
20140310,19.61,25.21,4.01,25.58,26.46
20140311,22.94,19.87,4.23,22.81,22.05
20140312,22.45,19.57,4.54,18.51,20.5
20140313,22.82,20.82,3.29,20.38,22.51
20140314,22.88,23.84,1.45,17.69,24.74
20140315,21.37,25.28,2.58,18.59,26.42
20140316,22.71,26.88,3.65,16.75,28.18
20140317,18.69,26.87,5.59,23.09,28.1
20140318,25.3,24.15,3.13,18.6,25.83
20140319,24.35,24.79,2.79,14.07,26.13
20140320,24.04,26.15,3.13,12.25,26.3
20140321,22.77,25.58,3.44,19.11,27.32
20140322,23.13,26.45,2.98,17.62,28.57
20140323,19.32,27.99,4.05,24.51,29.87
20140324,23.03,25.78,4.77,41.53,28.27
20140325,22.86,24.85,3.15,34.5,27.79
20140326,18.94,25.45,3.71,26.77,27.57
20140327,19.77,26.29,2.33,25.97,28.65
20140328,19.83,27.75,3.07,25.71,30.34
20140329,22.56,27.19,4.27,28.94,29.74
20140330,21.83,26.68,3.55,27.09,29.51
20140331,24.94,28.17,1.78,22.03,30.72
20140401,24.16,29.79,3.23,19.34,31.27
20140402,24.03,28.46,3.76,23.16,30.34
20140403,24.6,28.84,2.37,18.0,30.57
20140404,23.99,29.92,3.22,20.17,32.74
20140405,24.3,30.82,3.8,20.76,32.55
20140406,23.01,31.79,3.49,21.16,33.51
20140407,26.61,27.36,5.08,30.96,29.69
20140408,28.11,27.64,1.8,15.83,29.5
20140409,28.05,27.9,1.93,8.98,29.21
20140410,27.26,30.03,1.12,8.89,30.9
20140411,26.69,30.74,2.49,9.57,31.13
20140412,25.09,31.18,3.51,11.91,31.34
20140413,23.86,31.49,4.23,22.31,33.97
20140414,25.07,30.3,3.81,19.84,32.86
20140415,25.11,31.52,2.84,16.9,34.29
20140416,21.25,32.63,3.25,17.85,34.61
20140417,23.81,32.73,2.37,17.58,35.13
20140418,20.17,26.19,3.63,44.25,27.61
20140419,25.6,26.71,2.72,43.29,29.79
20140420,26.24,28.94,3.09,31.39,32.24
20140421,23.39,28.59,2.39,31.92,29.93
20140422,22.64,27.35,3.32,41.68,29.35
20140423,27.1,29.14,1.78,36.89,31.91
20140424,25.88,32.72,3.13,22.89,34.41
20140425,26.24,32.93,2.81,22.21,36.06
20140426,26.07,33.14,2.84,21.0,36.06
20140427,28.17,34.65,2.34,15.75,36.5
20140428,28.49,35.63,2.31,12.01,36.92
20140429,28.05,35.86,2.97,13.44,37.43
20140430,23.46,35.68,4.12,16.05,38.24
20140501,26.81,34.76,4.49,21.85,37.39
20140502,25.69,35.73,2.7,19.06,39.0
20140503,21.53,35.03,3.55,27.31,38.41
20140504,22.69,33.12,2.77,29.37,35.57
20140505,25.88,34.01,2.45,26.16,36.77
20140506,23.61,34.65,2.16,21.69,38.07
20140507,25.75,35.08,1.42,19.97,38.9
20140508,23.69,34.03,4.04,16.83,35.88
20140509,25.18,34.51,2.31,15.02,36.92
20140510,25.03,34.46,2.85,18.98,37.19
20140511,22.94,33.66,2.49,27.74,37.28
20140512,25.31,32.15,5.97,34.99,34.12
20140513,20.71,31.51,5.61,46.55,33.3
20140514,22.9,29.6,3.06,57.85,31.34
20140515,25.08,29.89,2.54,53.79,31.2
20140516,25.3,29.84,2.53,48.25,30.5
20140517,25.92,29.66,3.7,48.81,30.73
20140518,26.11,30.55,3.58,39.47,32.29
20140519,26.4,31.7,2.22,27.43,34.32
20140520,26.24,32.66,2.44,26.68,35.84
20140521,28.57,34.74,3.28,23.21,36.94
20140522,27.98,35.83,5.8,22.4,37.42
20140523,27.07,35.43,4.68,28.97,38.18
20140524,25.93,36.45,3.3,24.9,39.07
20140525,26.48,36.63,1.78,25.8,40.49
20140526,27.18,37.04,3.13,18.87,40.28
20140527,25.09,37.35,3.2,17.54,40.19
20140528,26.63,38.34,4.97,16.09,40.43
20140529,26.57,37.94,6.52,24.65,40.61
20140530,26.08,37.15,5.03,32.81,40.47
20140531,25.13,37.63,4.33,31.21,41.53
20140601,28.19,36.91,4.24,25.22,40.32
20140602,25.1,37.81,1.57,22.97,42.34
20140603,26.28,38.25,2.88,22.2,41.99
20140604,25.33,39.66,4.22,18.73,41.97
20140605,25.44,39.33,3.13,16.68,42.73
20140606,26.88,39.42,6.8,16.75,41.4
20140607,26.68,39.01,5.9,18.29,41.54
20140608,28.58,38.63,5.95,24.46,41.64
20140609,27.52,38.68,5.45,21.89,41.89
20140610,28.11,36.98,6.94,22.22,39.5
20140611,26.97,36.27,7.39,28.41,38.85
20140612,27.01,36.56,8.05,36.15,39.44
20140613,27.06,36.1,7.86,38.24,39.05
20140614,26.61,35.82,8.22,41.47,38.91
20140615,27.37,36.46,6.87,40.3,39.82
20140616,27.4,37.39,6.95,36.26,40.57
20140617,26.73,37.69,8.02,34.42,40.53
20140618,25.76,36.58,7.47,37.53,39.87
20140619,26.76,37.24,5.78,34.71,40.8
20140620,25.67,37.06,6.91,32.01,40.27
20140621,24.35,37.14,7.82,34.84,39.89
20140622,22.12,36.28,6.7,40.2,39.62
20140623,22.39,35.02,5.36,43.89,38.17
20140624,23.5,34.41,7.59,47.41,35.55
20140625,24.05,35.07,8.27,44.98,37.48
20140626,24.12,35.05,7.03,42.19,38.03
20140627,24.74,35.89,6.53,38.64,39.23
20140628,25.45,36.04,7.72,36.46,38.94
20140629,23.95,35.06,9.14,40.03,37.85
20140630,21.35,34.4,10.23,44.68,37.14
20140701,20.67,34.48,8.33,44.75,37.52
20140702,10.54,34.97,6.62,44.64,38.41
20140703,20.07,34.79,6.21,43.42,38.03
20140704,19.92,34.87,6.34,43.99,37.9
20140705,20.87,35.23,5.43,40.21,38.77
20140706,24.59,35.67,5.55,33.87,38.75
20140707,25.81,36.04,6.22,34.29,39.08
20140708,27.06,35.34,8.5,37.37,37.88
20140709,26.94,35.51,7.39,35.01,38.23
20140710,28.16,35.81,6.09,36.77,38.92
20140711,27.13,36.45,5.66,37.21,39.66
20140712,27.29,36.85,5.3,36.32,40.5
20140713,26.14,37.22,4.86,35.35,40.88
20140714,25.74,37.4,4.87,35.83,41.49
20140715,24.29,38.16,4.93,31.03,41.17
20140716,23.28,37.86,4.49,35.67,40.89
20140717,17.67,34.61,3.65,47.23,37.29
20140718,22.31,34.51,2.34,50.9,38.28
20140719,24.1,34.78,6.28,48.77,37.38
20140720,21.73,34.78,6.1,43.07,37.67
20140721,23.87,35.12,5.94,38.9,38.03
20140722,24.9,35.82,5.45,36.92,38.89
20140723,23.25,37.63,2.41,33.25,42.13
20140724,22.43,35.65,2.96,43.44,38.28
20140725,17.25,35.02,3.18,49.84,38.96
20140726,18.08,34.97,4.71,48.09,39.11
20140727,22.06,35.36,4.52,48.23,38.62
20140728,21.95,34.65,5.38,49.64,36.21
20140729,17.37,32.11,4.9,63.67,33.15
20140730,19.27,30.8,2.15,69.07,32.31
20140731,23.15,32.97,1.9,57.72,35.28
20140801,22.25,32.24,2.58,63.18,33.51
20140802,18.95,32.29,2.88,61.33,34.37
20140803,21.88,33.91,3.63,51.22,36.32
20140804,25.42,34.54,5.87,46.49,37.07
20140805,23.26,33.8,5.16,48.09,36.56
20140806,20.89,33.9,4.97,48.36,36.77
20140807,21.74,31.99,5.29,57.18,33.77
20140808,20.59,32.4,5.1,57.51,34.99
20140809,23.39,33.59,4.5,53.54,36.91
20140810,24.03,34.18,4.33,49.79,37.32
20140811,25.31,34.33,5.51,47.22,37.08
20140812,25.27,34.05,6.2,47.9,37.0
20140813,25.1,33.42,7.67,48.75,35.88
20140814,22.99,33.71,7.87,48.25,36.1
20140815,22.59,33.09,8.65,50.5,35.46
20140816,14.92,32.36,6.11,51.26,35.15
20140817,18.89,32.56,3.41,49.1,35.69
20140818,22.29,33.86,2.67,43.62,37.89
20140819,24.77,34.69,5.02,40.32,37.53
20140820,25.91,34.19,5.57,38.03,36.79
20140821,26.05,33.58,6.46,38.75,35.9
20140822,26.4,33.47,5.41,41.34,36.01
20140823,25.56,34.04,4.56,39.99,37.1
20140824,21.96,34.13,4.32,42.88,37.2
20140825,23.7,33.79,4.96,44.1,36.72
20140826,25.22,33.4,5.16,45.54,36.51
20140827,24.52,33.41,4.39,45.93,36.52
20140828,17.49,33.16,2.47,45.18,36.81
20140829,24.47,33.86,1.72,40.86,38.04
20140830,22.22,35.14,2.67,34.79,38.67
20140831,23.07,35.03,2.94,39.4,38.87
20140901,19.68,33.21,3.85,50.36,35.41
20140902,19.0,31.03,5.6,56.7,31.85
20140903,13.99,30.46,4.19,65.19,31.44
20140904,11.96,28.14,2.06,77.14,28.85
20140905,22.38,31.74,3.97,53.93,33.42
20140906,22.41,30.76,4.9,53.05,33.25
20140907,23.16,31.6,2.36,47.84,35.08
20140908,22.6,33.59,2.35,40.0,36.66
20140909,22.51,34.09,2.43,39.77,36.76
20140910,21.04,33.6,2.11,42.6,36.36
20140911,20.07,31.62,2.5,54.81,34.02
20140912,21.19,32.36,4.12,49.78,34.99
20140913,22.47,32.15,4.24,50.42,34.89
20140914,22.73,31.65,4.85,49.29,34.39
20140915,22.65,31.55,4.85,48.79,34.13
20140916,23.11,31.82,4.68,45.2,34.35
20140917,23.38,31.74,5.5,43.15,33.65
20140918,23.93,31.37,6.09,40.67,33.02
20140919,23.63,31.33,6.26,38.64,32.81
20140920,23.61,31.22,6.38,36.97,32.75
20140921,22.79,30.7,6.29,41.72,32.38
20140922,23.01,31.07,6.12,41.95,32.76
20140923,23.0,30.65,5.63,44.14,32.52
20140924,23.36,29.91,6.26,43.44,31.64
20140925,22.71,30.26,5.44,45.22,32.14
20140926,21.82,30.42,5.05,45.28,32.42
20140927,22.02,30.45,5.47,42.66,32.16
20140928,22.41,31.03,4.94,41.27,32.85
20140929,21.77,31.38,5.3,40.89,33.09
20140930,21.48,31.04,5.43,37.74,32.5
20141001,20.86,30.87,5.09,38.0,32.31
20141002,21.08,31.41,4.36,36.54,32.98
20141003,21.5,31.39,4.15,32.52,32.82
20141004,21.67,31.34,4.34,27.05,32.68
20141005,21.54,30.54,3.92,30.44,32.0
20141006,21.18,30.8,3.24,35.24,32.43
20141007,20.71,31.05,2.75,28.7,32.47
20141008,20.3,30.96,2.22,27.11,33.18
20141009,19.27,29.21,2.78,36.0,31.11
20141010,19.73,30.21,1.87,30.36,31.4
20141011,20.33,29.73,2.9,20.78,30.65
20141012,21.07,28.84,3.18,20.02,30.05
20141013,19.46,28.05,3.49,25.01,29.85
20141014,18.79,25.34,4.36,35.22,27.13
20141015,19.45,25.45,2.88,36.59,27.29
20141016,19.96,25.05,2.92,33.45,26.77
20141017,20.3,25.14,2.67,27.34,26.86
20141018,20.17,25.45,2.42,23.47,26.83
20141019,19.58,26.92,2.47,23.05,27.25
20141020,19.42,28.07,2.17,20.63,28.41
20141021,19.26,29.47,1.91,19.6,28.66
20141022,18.78,29.7,2.51,20.96,29.48
20141023,17.46,28.93,2.57,23.35,28.98
20141024,15.1,28.98,2.2,22.78,28.7
20141025,16.08,28.54,1.84,24.23,28.74
20141026,16.17,27.64,2.22,26.99,28.68
20141027,15.72,27.3,1.99,28.95,28.4
20141028,16.09,27.82,2.77,27.23,27.79
20141029,11.98,26.77,2.49,29.27,27.36
20141030,13.6,25.48,2.1,36.77,26.39
20141031,7.36,24.82,2.32,54.12,26.03
20141101,12.9,26.06,1.21,41.69,26.73
20141102,14.67,27.0,1.06,33.43,27.38
20141103,14.69,26.87,2.09,35.57,27.52
20141104,15.26,25.18,1.82,36.27,26.22
20141105,15.12,24.95,1.95,37.03,26.31
20141106,16.16,25.98,2.58,36.01,26.2
20141107,14.9,26.58,3.02,38.45,27.05
20141108,12.82,24.73,2.79,44.52,26.07
20141109,15.1,22.75,3.66,35.81,23.68
20141110,16.25,21.83,2.12,16.22,21.86
20141111,17.34,22.99,1.64,12.93,21.56
20141112,17.8,21.06,3.28,15.58,21.4
20141113,17.17,20.34,2.97,16.76,20.38
20141114,16.77,21.38,2.44,15.62,20.06
20141115,17.34,22.52,1.83,14.14,20.61
20141116,17.2,21.88,2.4,15.0,20.99
20141117,17.21,21.15,2.34,14.22,20.25
20141118,17.36,20.65,2.61,15.27,20.52
20141119,16.96,21.39,3.07,19.42,21.17
20141120,15.63,21.69,1.82,18.67,20.0
20141121,15.16,22.23,1.62,17.75,20.64
20141122,15.68,21.47,2.18,18.73,20.53
20141123,15.57,19.46,3.41,20.81,19.33
20141124,15.26,18.8,2.53,20.91,18.52
20141125,15.49,19.97,2.75,17.77,19.56
20141126,14.85,21.49,2.36,15.57,20.11
20141127,14.61,23.13,2.97,22.07,21.55
20141128,14.09,23.01,3.1,34.86,22.65
20141129,13.59,22.05,1.88,29.72,21.39
20141130,14.07,21.73,2.13,29.85,21.25
20141201,14.28,21.11,2.85,32.2,20.85
20141202,14.61,22.36,1.45,27.62,20.67
20141203,14.27,22.87,1.68,26.18,20.91
20141204,14.76,22.3,1.69,27.15,20.48
20141205,14.8,20.99,2.36,27.18,20.22
20141206,14.62,20.25,1.99,27.07,19.34
20141207,13.7,21.04,1.49,23.16,19.85
20141208,14.67,19.92,2.54,22.23,18.69
20141209,15.09,19.12,2.31,19.6,17.78
20141210,14.91,16.87,2.76,16.44,15.95
20141211,14.44,15.04,3.72,15.23,14.77
20141212,13.83,15.79,4.81,21.41,15.84
20141213,12.4,15.53,4.42,22.92,15.34
20141214,12.15,14.62,2.33,17.92,13.45
20141215,12.44,15.16,1.9,27.44,13.79
20141216,13.79,14.15,2.96,34.6,14.09
20141217,13.88,14.28,2.29,28.91,13.75
20141218,12.61,15.13,1.97,26.76,14.27
20141219,12.27,16.0,2.31,22.64,15.85
20141220,11.8,13.56,3.18,26.46,13.57
20141221,13.96,14.23,2.69,20.87,13.44
20141222,13.23,13.36,2.52,22.99,13.8
20141223,10.49,13.3,3.04,26.08,12.99
20141224,10.31,12.96,2.86,31.35,13.34
20141225,11.95,14.61,2.17,28.52,13.96
20141226,13.21,15.79,2.26,27.92,15.07
20141227,14.88,16.07,2.56,28.94,14.29
20141228,15.01,14.81,2.9,22.43,14.72
20141229,15.07,13.61,3.09,20.41,13.57
20141230,14.04,12.56,3.21,22.06,12.7
20141231,12.65,11.76,3.47,24.57,11.84
20150101,10.2,12.42,4.11,31.46,12.56
20150102,11.82,15.47,3.09,43.1,15.98
20150103,13.32,16.48,2.48,62.98,17.2
20150104,13.28,16.2,3.31,48.55,16.78
20150105,13.16,16.24,2.39,40.6,16.6
20150106,13.88,17.18,2.69,39.26,16.05
20150107,13.58,17.38,1.93,34.99,16.46
20150108,14.5,16.22,2.67,28.37,16.42
20150109,14.24,16.01,2.92,23.86,16.57
20150110,13.3,14.83,2.4,26.66,14.77
20150111,13.97,16.8,1.66,25.84,15.22
20150112,14.98,18.03,1.79,25.97,16.67
20150113,12.18,17.71,2.96,27.9,16.99
20150114,9.47,14.4,3.13,40.59,15.27
20150115,8.98,12.96,3.16,52.58,13.87
20150116,12.69,13.53,2.42,52.64,13.62
20150117,15.4,14.44,1.98,44.02,14.32
20150118,15.37,14.74,2.15,31.4,14.36
20150119,15.78,15.02,3.42,28.79,14.92
20150120,14.69,15.8,3.66,30.54,15.61
20150121,11.07,17.74,3.47,28.7,17.64
20150122,8.68,13.81,3.08,52.0,15.3
20150123,10.23,12.47,3.19,54.1,13.69
20150124,13.62,12.47,2.1,48.01,13.5
20150125,15.9,13.35,2.97,40.55,14.02
20150126,16.09,12.82,3.3,37.13,13.53
20150127,15.56,12.04,2.84,38.17,12.94
20150128,14.8,11.59,2.67,35.02,11.98
20150129,17.27,13.2,3.13,25.59,13.02
20150130,16.61,14.26,2.85,22.74,14.6
20150131,17.46,17.05,2.06,17.43,16.63
20150201,17.0,17.3,2.96,19.86,17.51
20150202,10.17,17.42,2.45,26.85,17.63
20150203,17.18,15.75,2.76,51.01,17.24
20150204,18.04,15.5,3.82,46.79,16.39
20150205,17.77,15.86,1.56,33.65,16.85
20150206,16.99,16.23,3.29,26.85,17.08
20150207,16.62,16.84,3.09,29.45,18.33
